BRAND_NAME,WEEK_NUMBER,HIGHEST_REVENUE_BY_BRANDNAME
WALTON,30,24.019579243
WALTON,31,30.256590316
WALTON,32,24.169015623
WALTON,33,27.116308096
WALTON,34,27.7724906
WALTON,35,30.713410056
WALTON DIGI-TECH,22,20.371309808
WALTON DIGI-TECH,23,25.445193567
WALTON DIGI-TECH,24,20.383814886
WALTON DIGI-TECH,25,19.850668382
WALTON DIGI-TECH,26,19.817578355
WALTON DIGI-TECH,27,19.771664353
WALTON DIGI-TECH,28,21.145819111
WALTON DIGI-TECH,29,20.424489475
WALTON DIGI-TECH,30,20.294643697
WALTON DIGI-TECH,31,21.798087306
WALTON DIGI-TECH,32,20.748660345
WALTON DIGI-TECH,33,21.929805754
WALTON DIGI-TECH,34,22.339951823
WALTON DIGI-TECH,35,25.198918153
WESTERN,22,20.337841649
WESTERN,23,22.335203297
WESTERN,24,21.760978325
WESTERN,25,21.234299698
WESTERN,26,20.883624161
WESTERN,27,20.267943649
WESTERN,28,20.91688485
WESTERN,29,22.307328898
WESTERN,30,21.211972781
WESTERN,31,20.75464722
WESTERN,32,21.546705352
WESTERN,33,21.731924606
WESTERN,34,23.590676455
WESTERN,35,21.828038165
WIKO,22,16.244659826
WIKO,23,21.831632363
WIKO,24,22.109975006
WIKO,25,19.965205045
WIKO,26,21.135198026
WIKO,27,20.178698394
WIKO,28,18.398075823
WIKO,29,13.826058303
WIKO,30,17.52519815
WIKO,31,21.319643138
WIKO,32,21.289041498
WIKO,33,15.34295268
WIKO,34,22.462894332
WIKO,35,22.530667912
WINMAX,22,20.735812633
WINMAX,23,24.182653093
WINMAX,24,24.794786653
WINMAX,25,21.33649002
WINMAX,26,20.683004326
WINMAX,27,22.349964993
WINMAX,28,22.274470952
WINMAX,29,23.5174765
WINMAX,30,21.58428581
WINMAX,31,23.986416551
WINMAX,32,22.845059744
WINMAX,33,29.795971965
WINMAX,34,25.025635547
WINMAX,35,24.78950498
WINSTAR,22,21.711805727
WINSTAR,23,21.485257863
WINSTAR,24,24.912325491
WINSTAR,25,20.998002888
WINSTAR,26,22.976553462
WINSTAR,27,23.124901462
WINSTAR,28,22.564339611
WINSTAR,29,20.957706127
WINSTAR,30,21.841073586
WINSTAR,31,24.680868804
WINSTAR,32,23.484624887
WINSTAR,33,25.042788291
WINSTAR,34,26.188825617
WINSTAR,35,35.957866408
WOLDER,22,15.418480313
WOLDER,23,10.519148224
WOLDER,24,19.771787852
WOLDER,25,2.303598857
WOLDER,26,7.660717131
WOLDER,27,16.875529447
WOLDER,28,4.582530849
WOLDER,29,16.131082447
WOLDER,30,13.552445442
WOLDER,31,17.48117359
WOLDER,32,9.705859449
WOLDER,33,19.820246954
WOLDER,34,20.400231435
WOLDER,35,17.375180515
XIAOMI,22,24.542037193
XIAOMI,23,30.536938148
XIAOMI,24,29.33182602
XIAOMI,25,26.135189464
XIAOMI,26,23.715908625
XIAOMI,27,25.017655504
XIAOMI,28,23.193964446
XIAOMI,29,29.434595046
XIAOMI,30,23.355114518
XIAOMI,31,27.162987881
XIAOMI,32,28.850730952
XIAOMI,33,34.208254315
XIAOMI,34,29.522505778
XIAOMI,35,33.033584969
XISHENG PHOTOELECTRICITY,22,17.078172342
XISHENG PHOTOELECTRICITY,23,9.489335662
XISHENG PHOTOELECTRICITY,24,11.464757389
XISHENG PHOTOELECTRICITY,25,7.066780786
XISHENG PHOTOELECTRICITY,26,14.47643562
XISHENG PHOTOELECTRICITY,27,4.218817279
XISHENG PHOTOELECTRICITY,28,2.542914854
XISHENG PHOTOELECTRICITY,29,16.800929153
XISHENG PHOTOELECTRICITY,30,9.065703247
XISHENG PHOTOELECTRICITY,31,6.272750441
XISHENG PHOTOELECTRICITY,32,16.158614361
XISHENG PHOTOELECTRICITY,33,20.453551671
XISHENG PHOTOELECTRICITY,34,16.988536522
XISHENG PHOTOELECTRICITY,35,2.105514848
XTOUCH,22,10.667467373
XTOUCH,23,19.282637626
XTOUCH,24,15.141361944
XTOUCH,25,2.500369859
XTOUCH,26,11.380714884
XTOUCH,27,17.81633775
XTOUCH,28,12.768881263
XTOUCH,29,21.011632897
XTOUCH,30,11.82208306
XTOUCH,31,20.455710379
XTOUCH,32,17.843718675
XTOUCH,33,2.392752152
XTOUCH,34,14.115965934
XTOUCH,35,19.573148806
YXTEL,22,0.7476846976
YXTEL,23,18.983980357
YXTEL,24,10.102813658
YXTEL,25,7.840258384
YXTEL,26,12.211841772
YXTEL,27,2.161163393
YXTEL,28,10.21530995
YXTEL,29,4.511158802
YXTEL,30,10.814273286
YXTEL,31,13.089609538
YXTEL,32,12.555105165
YXTEL,33,12.537573103
YXTEL,34,17.122324342
YXTEL,35,8.433743428
Z AND J,22,6.330823972
Z AND J,23,15.640815016
Z AND J,24,15.546028073
Z AND J,26,15.314192057
Z AND J,30,14.608598541
Z AND J,31,9.19371587
Z AND J,32,15.693907082
Z AND J,34,19.348117253
Z AND J,35,12.188369714
ZELTA,22,20.432593194
ZELTA,23,47.368923989
ZELTA,24,18.455706517
ZELTA,25,19.598243853
ZELTA,26,20.600810129
ZELTA,27,21.125988496
ZELTA,28,19.711465183
ZELTA,29,23.865738977
ZELTA,30,21.006516916
ZELTA,31,20.049897767
ZELTA,32,20.189050403
ZELTA,33,23.44285268
ZELTA,34,32.425949537
ZELTA,35,29.946797994
ZEN,22,16.8816634
ZEN,23,2.590280409
ZEN,24,13.109441607
ZEN,25,4.534852941
ZEN,26,13.45123373
ZEN,27,9.676214721
ZEN,28,14.856679977
ZEN,29,20.02076632
ZEN,30,12.138019276
ZEN,31,12.230923475
ZEN,32,5.95610447
ZEN,33,9.563038
ZEN,34,3.409500385
ZEN,35,5.997796791
ZENTALITY,22,18.17824676
ZENTALITY,23,16.231052333
ZENTALITY,24,9.830603436
ZENTALITY,26,2.315623396
ZENTALITY,27,14.419286177
ZENTALITY,29,10.112396587
ZENTALITY,30,10.230866368
ZENTALITY,31,5.499859664
ZENTALITY,33,9.851795278
ZENTALITY,34,17.614920525
ZENTALITY,35,13.539755597
ZEUS,22,9.706021509
ZEUS,23,12.437484694
ZEUS,24,20.249957293
ZEUS,25,17.371161141
ZEUS,26,17.199631124
ZEUS,27,18.143479854
ZEUS,28,15.527161975
ZEUS,29,20.517415591
ZEUS,30,18.046297928
ZEUS,31,11.434052578
ZEUS,32,13.771113687
ZEUS,33,15.832855666
ZEUS,34,20.577076186
ZEUS,35,18.749216248
ZTE,22,18.323887979
ZTE,23,24.061275264
ZTE,24,20.27065988
ZTE,25,17.701596108
ZTE,26,20.171129828
ZTE,27,19.226956747
ZTE,28,22.13950629
ZTE,29,22.185494072
ZTE,30,18.636710363
ZTE,31,24.400955007
ZTE,32,25.651153854
ZTE,33,21.856010391
ZTE,34,20.487428289
ZTE,35,20.998356774
ZTK,22,9.241764024
ZTK,23,7.831635391
ZTK,24,16.6828202
ZTK,25,3.433310009
ZTK,26,6.909721228
ZTK,27,19.77180836
ZTK,28,5.629754899
ZTK,29,1.799696403
ZTK,30,16.009971488
ZTK,31,7.550747139
ZTK,32,0.7571034004
ZTK,33,7.139655199
ZTK,34,20.166263665
ZTK,35,6.491112934
huawei,22,22.263318505
huawei,23,20.031420974
huawei,24,12.176610486
huawei,25,19.41980106
huawei,26,20.308301042
huawei,27,12.613206866
huawei,28,17.977576989
huawei,29,23.378459625
huawei,30,17.810701235
huawei,31,23.422200446
huawei,32,15.609432589
huawei,33,22.245442515
huawei,34,16.454251999
huawei,35,20.167836286
,22,23.940237148
,23,24.583478518
,24,26.310242437
,25,21.578892446
,26,22.973619714
,27,22.931860121
,28,21.630307303
,29,23.846149933
,30,23.278631828
,31,25.01152176
,32,29.667607507
,33,29.628288859
,34,31.78350876
,35,28.291626006
