BRAND_NAME,WEEK_NUMBER,LOWEST_REVENUE_BY_BRANDNAME
VTECH,23,11.666657718
VTECH,24,13.102687652
VTECH,25,15.038265013
VTECH,26,11.162818145
VTECH,27,7.548508616
VTECH,28,3.775817887
VTECH,29,10.692457921
VTECH,30,6.265487129
VTECH,31,12.47947775
VTECH,32,14.037083141
VTECH,33,9.642377444
VTECH,34,3.868700516
VTECH,35,3.993331194
WALTON,22,0.3746243245
WALTON,23,0.3439434613
WALTON,24,0.6933639665
WALTON,25,0.281042144
WALTON,26,0.2754537541
WALTON,27,0.4325163518
WALTON,28,0.3507717467
WALTON,29,0.1737468439
WALTON,30,0.3531221671
WALTON,31,1.113164759
WALTON,32,0.2802732828
WALTON,33,0.6001441149
WALTON,34,0.9834539307
WALTON,35,0.2411022995
WALTON DIGI-TECH,22,1.540619195
WALTON DIGI-TECH,23,2.917852107
WALTON DIGI-TECH,24,1.43434123
WALTON DIGI-TECH,25,1.152896712
WALTON DIGI-TECH,26,1.202508152
WALTON DIGI-TECH,27,1.351105915
WALTON DIGI-TECH,28,1.091015801
WALTON DIGI-TECH,29,0.8851499652
WALTON DIGI-TECH,30,2.114109099
WALTON DIGI-TECH,31,0.8511148398
WALTON DIGI-TECH,32,0.7028541799
WALTON DIGI-TECH,33,0.9673782934
WALTON DIGI-TECH,34,2.312728031
WALTON DIGI-TECH,35,2.574895057
WESTERN,22,0.9626232522
WESTERN,23,0.9837256085
WESTERN,24,2.983341348
WESTERN,25,0.8122475664
WESTERN,26,0.6428462975
WESTERN,27,0.7791026271
WESTERN,28,0.8156970414
WESTERN,29,2.507159422
WESTERN,30,0.9830271559
WESTERN,31,1.063003343
WESTERN,32,2.151744566
WESTERN,33,0.4752974466
WESTERN,34,1.588474143
WESTERN,35,1.548644049
WIKO,22,1.424412123
WIKO,23,0.4636460243
WIKO,24,5.881655862
WIKO,25,0.7057976928
WIKO,26,3.732497775
WIKO,27,1.886214451
WIKO,28,3.130342192
WIKO,29,1.633307924
WIKO,30,9.276348482
WIKO,31,2.158951493
WIKO,32,1.134026163
WIKO,33,1.126121805
WIKO,34,3.427256598
WIKO,35,2.37842433
WINMAX,22,0.3613906312
WINMAX,23,1.357077655
WINMAX,24,0.8706095976
WINMAX,25,0.2961332516
WINMAX,26,0.6254068702
WINMAX,27,0.3838624562
WINMAX,28,0.2573619454
WINMAX,29,0.5694977272
WINMAX,30,0.7936620621
WINMAX,31,0.6411968771
WINMAX,32,0.4033042183
WINMAX,33,0.6302949712
WINMAX,34,0.3011346588
WINMAX,35,0.4233823083
WINSTAR,22,0.2595942342
WINSTAR,23,1.231722542
WINSTAR,24,1.210837699
WINSTAR,25,0.7178987371
WINSTAR,26,0.5096249996
WINSTAR,27,0.5523133076
WINSTAR,28,0.9115865449
WINSTAR,29,0.8699829029
WINSTAR,30,0.4979521746
WINSTAR,31,0.3592771264
WINSTAR,32,0.6865051335
WINSTAR,33,1.406546134
WINSTAR,34,1.135955084
WINSTAR,35,0.5040593713
WOLDER,22,15.418480313
WOLDER,23,10.519148224
WOLDER,24,19.771787852
WOLDER,25,2.303598857
WOLDER,26,7.660717131
WOLDER,27,16.875529447
WOLDER,28,4.582530849
WOLDER,29,16.131082447
WOLDER,30,13.552445442
WOLDER,31,17.48117359
WOLDER,32,9.705859449
WOLDER,33,19.820246954
WOLDER,34,20.400231435
WOLDER,35,17.375180515
XIAOMI,22,0.4729168326
XIAOMI,23,0.2498039226
XIAOMI,24,0.1865153244
XIAOMI,25,0.5294972573
XIAOMI,26,0.4657482156
XIAOMI,27,0.5118108228
XIAOMI,28,0.2225067509
XIAOMI,29,0.5907692831
XIAOMI,30,0.0926084032
XIAOMI,31,1.143146187
XIAOMI,32,0.5563816902
XIAOMI,33,0.9193827185
XIAOMI,34,0.5350437433
XIAOMI,35,0.7075695805
XISHENG PHOTOELECTRICITY,22,17.078172342
XISHENG PHOTOELECTRICITY,23,9.489335662
XISHENG PHOTOELECTRICITY,24,11.464757389
XISHENG PHOTOELECTRICITY,25,7.066780786
XISHENG PHOTOELECTRICITY,26,14.47643562
XISHENG PHOTOELECTRICITY,27,4.218817279
XISHENG PHOTOELECTRICITY,28,2.542914854
XISHENG PHOTOELECTRICITY,29,16.800929153
XISHENG PHOTOELECTRICITY,30,9.065703247
XISHENG PHOTOELECTRICITY,31,6.272750441
XISHENG PHOTOELECTRICITY,32,16.158614361
XISHENG PHOTOELECTRICITY,33,20.453551671
XISHENG PHOTOELECTRICITY,34,16.988536522
XISHENG PHOTOELECTRICITY,35,2.105514848
XTOUCH,22,6.321354454
XTOUCH,23,17.8679319
XTOUCH,24,2.742472678
XTOUCH,25,2.500369859
XTOUCH,26,4.454912344
XTOUCH,27,14.558924225
XTOUCH,28,12.605359141
XTOUCH,29,11.658287677
XTOUCH,30,7.37661571
XTOUCH,31,10.306764372
XTOUCH,32,9.580161337
XTOUCH,33,2.392752152
XTOUCH,34,10.517016034
XTOUCH,35,15.30544088
YXTEL,22,0.7476846976
YXTEL,23,18.983980357
YXTEL,24,10.102813658
YXTEL,25,7.840258384
YXTEL,26,12.211841772
YXTEL,27,2.161163393
YXTEL,28,10.21530995
YXTEL,29,4.511158802
YXTEL,30,10.814273286
YXTEL,31,13.089609538
YXTEL,32,12.555105165
YXTEL,33,12.537573103
YXTEL,34,17.122324342
YXTEL,35,8.433743428
Z AND J,22,6.330823972
Z AND J,23,15.640815016
Z AND J,24,15.546028073
Z AND J,26,15.314192057
Z AND J,30,14.608598541
Z AND J,31,9.19371587
Z AND J,32,15.693907082
Z AND J,34,19.348117253
Z AND J,35,12.188369714
ZELTA,22,1.69796188
ZELTA,23,1.199593007
ZELTA,24,2.065491046
ZELTA,25,1.489772772
ZELTA,26,1.794315989
ZELTA,27,1.493877367
ZELTA,28,2.027043877
ZELTA,29,0.8115293808
ZELTA,30,1.325318822
ZELTA,31,2.080846222
ZELTA,32,1.297054743
ZELTA,33,2.048078678
ZELTA,34,0.8749275607
ZELTA,35,0.9329870037
ZEN,22,16.8816634
ZEN,23,2.590280409
ZEN,24,13.109441607
ZEN,25,4.534852941
ZEN,26,13.45123373
ZEN,27,9.676214721
ZEN,28,14.856679977
ZEN,29,20.02076632
ZEN,30,12.138019276
ZEN,31,12.230923475
ZEN,32,5.95610447
ZEN,33,9.563038
ZEN,34,3.409500385
ZEN,35,5.997796791
ZENTALITY,22,18.17824676
ZENTALITY,23,16.231052333
ZENTALITY,24,9.830603436
ZENTALITY,26,2.315623396
ZENTALITY,27,14.419286177
ZENTALITY,29,10.112396587
ZENTALITY,30,10.230866368
ZENTALITY,31,5.499859664
ZENTALITY,33,9.851795278
ZENTALITY,34,17.614920525
ZENTALITY,35,13.539755597
ZEUS,22,5.618699046
ZEUS,23,3.571150135
ZEUS,24,15.28048503
ZEUS,25,14.475159683
ZEUS,26,6.211585959
ZEUS,27,5.661999946
ZEUS,28,0.4934061241
ZEUS,29,11.178291664
ZEUS,30,2.642461806
ZEUS,31,1.834816413
ZEUS,32,7.710975965
ZEUS,33,8.06203175
ZEUS,34,5.083205599
ZEUS,35,3.239153584
ZTE,22,6.444417192
ZTE,23,2.456721412
ZTE,24,2.892441612
ZTE,25,3.115630914
ZTE,26,1.301672005
ZTE,27,6.778657469
ZTE,28,3.385898288
ZTE,29,2.535621391
ZTE,30,6.319437831
ZTE,31,2.086861204
ZTE,32,3.919713224
ZTE,33,3.25747939
ZTE,34,5.170887953
ZTE,35,1.386288984
ZTK,22,9.241764024
ZTK,23,7.831635391
ZTK,24,16.6828202
ZTK,25,3.433310009
ZTK,26,6.909721228
ZTK,27,19.77180836
ZTK,28,5.629754899
ZTK,29,1.799696403
ZTK,30,16.009971488
ZTK,31,7.550747139
ZTK,32,0.7571034004
ZTK,33,7.139655199
ZTK,34,20.166263665
ZTK,35,6.491112934
huawei,22,5.162089317
huawei,23,7.021536407
huawei,24,7.361850687
huawei,25,2.706261347
huawei,26,2.041558335
huawei,27,5.837698031
huawei,28,5.054838061
huawei,29,7.284778887
huawei,30,6.463964718
huawei,31,3.72417421
huawei,32,10.885370826
huawei,33,2.734363134
huawei,34,5.705755161
huawei,35,8.105813909
,22,0.6154631798
,23,0.5752465137
,24,0.3846147342
,25,0.6444182633
,26,1.423575761
,27,0.410376552
,28,0.489863299
,29,0.6609901233
,30,0.4016027011
,31,0.2002518266
,32,0.7645119454
,33,1.221782724
,34,1.13949716
,35,0.5175894044
