BRAND_NAME,WEEK_NUMBER,TOTAL_REVENUE
VTECH,33,23.710496766
VTECH,34,17.896156557
VTECH,35,13.018338262
WALTON,22,6351.744546618
WALTON,23,7585.825804809
WALTON,24,7852.710994541
WALTON,25,6906.739540869
WALTON,26,6883.977076472
WALTON,27,6967.057865758
WALTON,28,6944.967420727
WALTON,29,7085.982243805
WALTON,30,7481.645757054
WALTON,31,8330.047084666
WALTON,32,8260.822726112
WALTON,33,8792.423889274
WALTON,34,9233.418469176
WALTON,35,9088.664327225
WALTON DIGI-TECH,22,263.253052355
WALTON DIGI-TECH,23,356.179191271
WALTON DIGI-TECH,24,445.538417734
WALTON DIGI-TECH,25,315.930374967
WALTON DIGI-TECH,26,261.162660103
WALTON DIGI-TECH,27,325.475750073
WALTON DIGI-TECH,28,359.08749554
WALTON DIGI-TECH,29,359.743239475
WALTON DIGI-TECH,30,465.989847475
WALTON DIGI-TECH,31,417.551091411
WALTON DIGI-TECH,32,503.626706907
WALTON DIGI-TECH,33,431.382478151
WALTON DIGI-TECH,34,529.880783966
WALTON DIGI-TECH,35,516.18256662
WESTERN,22,728.459712197
WESTERN,23,834.887952239
WESTERN,24,743.17126902
WESTERN,25,633.790957933
WESTERN,26,754.648495886
WESTERN,27,723.708368437
WESTERN,28,705.271405795
WESTERN,29,750.768051724
WESTERN,30,740.082829931
WESTERN,31,837.270706243
WESTERN,32,913.043230848
WESTERN,33,815.211290936
WESTERN,34,843.988818283
WESTERN,35,750.055898719
WIKO,22,77.598842232
WIKO,23,110.407580398
WIKO,24,151.783995631
WIKO,25,102.992363123
WIKO,26,107.75133699
WIKO,27,133.200188546
WIKO,28,77.657544556
WIKO,29,76.066571722
WIKO,30,128.308378661
WIKO,31,141.055480175
WIKO,32,134.113603801
WIKO,33,103.906999829
WIKO,34,172.340801311
WIKO,35,114.956438109
WINMAX,22,2284.001395337
WINMAX,23,2694.049364606
WINMAX,24,2748.178070157
WINMAX,25,2272.052299683
WINMAX,26,2506.759167967
WINMAX,27,2365.228102456
WINMAX,28,2333.577399064
WINMAX,29,2457.895928907
WINMAX,30,2554.822422279
WINMAX,31,2708.606872327
WINMAX,32,2856.501726995
WINMAX,33,3040.875579812
WINMAX,34,3062.888305673
WINMAX,35,3183.828520444
WINSTAR,22,1204.504692377
WINSTAR,23,1369.792591992
WINSTAR,24,1330.98503238
WINSTAR,25,1097.50291794
WINSTAR,26,1167.873403631
WINSTAR,27,1282.380076666
WINSTAR,28,1229.161341903
WINSTAR,29,1270.703693487
WINSTAR,30,1065.16524557
WINSTAR,31,1372.695631833
WINSTAR,32,1206.487266738
WINSTAR,33,1553.068303209
WINSTAR,34,1507.453734836
WINSTAR,35,1392.610399745
WOLDER,22,15.418480313
WOLDER,23,10.519148224
WOLDER,24,19.771787852
WOLDER,25,2.303598857
WOLDER,26,7.660717131
WOLDER,27,16.875529447
WOLDER,28,4.582530849
WOLDER,29,16.131082447
WOLDER,30,13.552445442
WOLDER,31,17.48117359
WOLDER,32,9.705859449
WOLDER,33,19.820246954
WOLDER,34,20.400231435
WOLDER,35,17.375180515
XIAOMI,22,2607.548417636
XIAOMI,23,3474.962126828
XIAOMI,24,3461.979169186
XIAOMI,25,2893.222440834
XIAOMI,26,2855.890628342
XIAOMI,27,2643.952418357
XIAOMI,28,3095.80962724
XIAOMI,29,3156.923704813
XIAOMI,30,3240.165756363
XIAOMI,31,3706.98560325
XIAOMI,32,3744.891168843
XIAOMI,33,4017.510257142
XIAOMI,34,3985.017584113
XIAOMI,35,3859.244911352
XISHENG PHOTOELECTRICITY,22,34.156344685
XISHENG PHOTOELECTRICITY,23,18.978671324
XISHENG PHOTOELECTRICITY,24,22.929514779
XISHENG PHOTOELECTRICITY,25,14.133561572
XISHENG PHOTOELECTRICITY,26,28.95287124
XISHENG PHOTOELECTRICITY,27,8.437634558
XISHENG PHOTOELECTRICITY,28,5.085829708
XISHENG PHOTOELECTRICITY,29,33.601858306
XISHENG PHOTOELECTRICITY,30,18.131406494
XISHENG PHOTOELECTRICITY,31,12.545500881
XISHENG PHOTOELECTRICITY,32,32.317228722
XISHENG PHOTOELECTRICITY,33,40.907103342
XISHENG PHOTOELECTRICITY,34,33.977073043
XISHENG PHOTOELECTRICITY,35,4.211029697
XTOUCH,22,16.988821827
XTOUCH,23,37.150569526
XTOUCH,24,17.883834622
XTOUCH,25,2.500369859
XTOUCH,26,15.835627228
XTOUCH,27,32.375261975
XTOUCH,28,25.374240404
XTOUCH,29,32.669920573
XTOUCH,30,19.19869877
XTOUCH,31,30.762474751
XTOUCH,32,27.423880012
XTOUCH,33,2.392752152
XTOUCH,34,24.632981969
XTOUCH,35,34.878589686
YXTEL,22,1.495369395
YXTEL,23,37.967960714
YXTEL,24,20.205627316
YXTEL,25,15.680516768
YXTEL,26,24.423683544
YXTEL,27,4.322326787
YXTEL,28,20.430619899
YXTEL,29,9.022317604
YXTEL,30,21.628546572
YXTEL,31,26.179219077
YXTEL,32,25.110210329
YXTEL,33,25.075146206
YXTEL,34,34.244648684
YXTEL,35,16.867486856
Z AND J,22,12.661647943
Z AND J,23,31.281630033
Z AND J,24,31.092056147
Z AND J,26,30.628384114
Z AND J,30,29.217197081
Z AND J,31,18.38743174
Z AND J,32,31.387814163
Z AND J,34,38.696234506
Z AND J,35,24.376739428
ZELTA,22,408.620557338
ZELTA,23,488.588751609
ZELTA,24,334.96175114
ZELTA,25,361.118600692
ZELTA,26,375.835407202
ZELTA,27,454.433544867
ZELTA,28,357.578328815
ZELTA,29,361.588003037
ZELTA,30,467.829312822
ZELTA,31,418.57559282
ZELTA,32,484.183584201
ZELTA,33,500.441041677
ZELTA,34,481.967155622
ZELTA,35,439.875873617
ZEN,22,16.8816634
ZEN,23,2.590280409
ZEN,24,13.109441607
ZEN,25,4.534852941
ZEN,26,13.45123373
ZEN,27,9.676214721
ZEN,28,14.856679977
ZEN,29,20.02076632
ZEN,30,12.138019276
ZEN,31,12.230923475
ZEN,32,5.95610447
ZEN,33,9.563038
ZEN,34,3.409500385
ZEN,35,5.997796791
ZENTALITY,22,36.35649352
ZENTALITY,23,32.462104665
ZENTALITY,24,19.661206871
ZENTALITY,26,4.631246792
ZENTALITY,27,28.838572354
ZENTALITY,29,20.224793174
ZENTALITY,30,20.461732737
ZENTALITY,31,10.999719328
ZENTALITY,33,19.703590555
ZENTALITY,34,35.22984105
ZENTALITY,35,27.079511193
ZEUS,22,31.663630551
ZEUS,23,30.443068383
ZEUS,24,70.52009986
ZEUS,25,63.907253334
ZEUS,26,46.176371126
ZEUS,27,53.015816101
ZEUS,28,44.862468248
ZEUS,29,71.86888913
ZEUS,30,26.968099547
ZEUS,31,32.504906423
ZEUS,32,38.478890544
ZEUS,33,42.498986468
ZEUS,34,58.846946281
ZEUS,35,54.296024914
ZTE,22,80.697914922
ZTE,23,108.134914832
ZTE,24,86.025065985
ZTE,25,107.623390747
ZTE,26,138.020433887
ZTE,27,148.159128584
ZTE,28,169.570448918
ZTE,29,159.643467477
ZTE,30,168.208897334
ZTE,31,217.406822575
ZTE,32,234.975082696
ZTE,33,273.17362968
ZTE,34,226.664863234
ZTE,35,213.670234203
ZTK,22,9.241764024
ZTK,23,7.831635391
ZTK,24,16.6828202
ZTK,25,3.433310009
ZTK,26,6.909721228
ZTK,27,19.77180836
ZTK,28,5.629754899
ZTK,29,1.799696403
ZTK,30,16.009971488
ZTK,31,7.550747139
ZTK,32,0.7571034004
ZTK,33,7.139655199
ZTK,34,20.166263665
ZTK,35,6.491112934
huawei,22,56.813477346
huawei,23,100.285583396
huawei,24,71.364585028
huawei,25,61.637142441
huawei,26,88.929853989
huawei,27,71.630894538
huawei,28,79.430486348
huawei,29,57.063810613
huawei,30,24.274665953
huawei,31,40.289149776
huawei,32,56.938024749
huawei,33,102.162325965
huawei,34,82.405773785
huawei,35,91.21049102
,22,1138.996653349
,23,1494.762881672
,24,1706.903752226
,25,1452.864612783
,26,1404.93235404
,27,1565.468931135
,28,1479.690366204
,29,1551.63165794
,30,1729.78117669
,31,1784.826088801
,32,2068.629164381
,33,1981.195591549
,34,2217.964697625
,35,2161.407667956
